ID,SST_Median,SST_Skewness,SST_Kurtosis,SST_sd,SST_bimodality,SSTRateofRise,cumDHW
2932,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,113.2132782
2933,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,113.2132782
2934,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,119.1858147
2935,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,114.8748657
2936,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,114.8748657
2937,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,120.6981485
2938,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,115.5256982
2939,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,115.5256982
2940,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,122.2156262
2941,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,121.5943029
2942,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,117.1798533
2943,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,117.1798533
2944,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,122.2156262
2945,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,121.5943029
2946,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,118.4808786
2947,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,117.1798533
2948,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,117.1798533
2949,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,117.5321929
2950,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,124.0638511
2951,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,120.9196677
2952,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,119.6061997
2953,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,118.2976515
2954,27.51874141,-0.023899072,-1.191831994,1.412725103,0.553217128,0.014791094,118.6518824
2955,27.5780274,-0.025407171,-1.186533744,1.393891206,0.55164323,0.015025076,125.488872
