ID,Lat,Lon,Country,hardcoral,hardcoral26,hardcoral85
5321,-18.074301,43.837782,Madagascar,38.84254752,45.95548767,15.87386145
5322,-18.074301,43.86024,Madagascar,38.01186765,46.48689863,16.13422584
5323,-18.074301,43.882698,Madagascar,38.25073164,48.01374389,17.22303371
5324,-18.074301,43.905156,Madagascar,38.48930603,49.12628653,18.12221362
5325,-18.074301,43.950071,Madagascar,36.00450713,47.48105747,17.72416054
5326,-18.074301,43.994987,Madagascar,35.55291294,47.00634571,17.8138999
5327,-18.09578,43.905156,Madagascar,39.78130001,50.12554983,18.62084217
5328,-18.09578,43.927614,Madagascar,38.14769991,48.71500791,18.41277341
5329,-18.138729,43.972529,Madagascar,37.36085227,49.00422208,18.70305182
5330,-18.138729,43.994987,Madagascar,36.12777669,47.75854676,18.30231211
5331,-18.160199,43.950071,Madagascar,37.2519513,48.16518612,18.10618617
5332,-18.160199,43.972529,Madagascar,37.95780417,48.87962155,18.62618548
5333,-18.160199,43.994987,Madagascar,36.44617636,47.48433442,18.14000831
5334,-18.203132,43.792866,Madagascar,39.33705913,44.76657688,14.72333615
5335,-18.203132,43.815324,Madagascar,40.01586259,46.24651079,15.81152447
5336,-18.203132,43.837782,Madagascar,39.55718766,45.77091345,15.55832737
5337,-18.224594,43.770408,Madagascar,38.50985382,43.0633622,13.44886371
5338,-18.224594,43.792866,Madagascar,39.35828488,44.69976977,14.7069195
5339,-18.224594,43.815324,Madagascar,39.96910824,46.23360216,15.79933526
5340,-18.224594,43.837782,Madagascar,39.51061623,45.75802457,15.54629731
5341,-18.246054,43.837782,Madagascar,39.87136165,46.17350011,15.7665231
5342,-18.246054,43.86024,Madagascar,40.30487081,47.56373165,16.68126421
5343,-18.246054,43.882698,Madagascar,41.04292751,49.3999348,17.92643122
5344,-18.267511,43.837782,Madagascar,40.15674403,46.56715211,15.97721316
5345,-18.267511,43.86024,Madagascar,40.54979597,48.0043446,16.92934221
5346,-18.267511,43.882698,Madagascar,41.13282948,49.84530767,18.24622552
5347,-18.288965,43.770408,Madagascar,39.17881205,43.71231668,13.75559897
5348,-18.288965,43.792866,Madagascar,40.00996755,45.35752386,14.96585985
5349,-18.310417,43.747951,Madagascar,39.06517932,41.77729763,12.64213266
5350,-18.310417,43.770408,Madagascar,39.29302905,43.68511644,13.6402161
5351,-18.310417,43.792866,Madagascar,39.78918613,45.28316599,14.91766169
5352,-18.331866,43.747951,Madagascar,39.15571633,41.69437626,12.62106302
5353,-18.331866,43.770408,Madagascar,39.43583164,43.44584977,13.60806278
5354,-18.353312,43.927614,Madagascar,37.79220664,47.5323761,17.71415063
5355,-18.353312,43.950071,Madagascar,36.45230073,47.1424681,17.45670292
5356,-18.353312,43.972529,Madagascar,36.95599457,47.99796658,18.12770233
5357,-18.374756,43.927614,Madagascar,37.38374453,47.37676633,17.50988009
5358,-18.374756,43.950071,Madagascar,36.21306977,47.04515049,17.29157645
5359,-18.374756,43.972529,Madagascar,36.63654259,47.8598009,18.02413194
5360,-18.396197,43.927614,Madagascar,36.99156065,47.1328369,17.07040874
5361,-18.396197,43.950071,Madagascar,35.7412066,46.46987874,17.03026017
5362,-18.396197,43.972529,Madagascar,35.88819592,47.4869265,17.81979929
5363,-18.417635,43.905156,Madagascar,39.69947424,48.95077179,17.69072624
5364,-18.417635,43.927614,Madagascar,36.85841889,47.39480166,16.86747054
5365,-18.417635,43.950071,Madagascar,35.49152947,46.52781806,17.13056483
5366,-18.43907,43.905156,Madagascar,40.09834982,49.3665018,17.93423892
5367,-18.43907,43.927614,Madagascar,37.4137574,47.98823847,17.20367481
5368,-18.43907,43.950071,Madagascar,36.0327322,47.11439853,17.46759876
5369,-18.546207,43.837782,Madagascar,40.03726223,44.20510268,14.35550926
5370,-18.546207,43.86024,Madagascar,39.63443541,44.77164278,14.82238715
5371,-18.546207,43.882698,Madagascar,39.62187013,45.89966422,15.68348977
5372,-18.546207,43.905156,Madagascar,39.90700652,47.50477005,16.67087425
5373,-18.567626,43.837782,Madagascar,39.98453492,44.20381896,14.35439413
5374,-18.567626,43.86024,Madagascar,39.50459479,44.6437807,14.72000619
5375,-18.567626,43.882698,Madagascar,39.59414373,45.79119447,15.55005671
5376,-18.567626,43.905156,Madagascar,40.00820152,47.24681617,16.52671044
5377,-18.567626,43.927614,Madagascar,39.40264859,47.84416041,17.02646063
5378,-18.567626,43.950071,Madagascar,38.48695969,48.39724955,17.29339163
5379,-18.567626,43.972529,Madagascar,38.71684276,49.33965907,18.60567476
5380,-18.567626,43.994987,Madagascar,36.0323157,48.02266377,17.86230021
5381,-18.589043,43.86024,Madagascar,40.3165638,45.48196436,15.15013366
5382,-18.589043,43.882698,Madagascar,40.40672394,46.63277298,15.99988821
5383,-18.589043,43.905156,Madagascar,40.82353648,48.09141364,16.99910752
5384,-18.589043,43.927614,Madagascar,40.4988711,48.98538634,17.68180311
5385,-18.589043,43.950071,Madagascar,39.69506665,49.66527315,18.0312406
5386,-18.589043,43.972529,Madagascar,39.9274819,50.60815857,19.38639014
5387,-18.589043,43.994987,Madagascar,37.40846832,49.50237194,18.74788653
5388,-18.610456,43.927614,Madagascar,41.3337684,49.7408821,18.12407442
5389,-18.610456,43.950071,Madagascar,41.59824816,50.85841099,18.8310006
5390,-18.824444,42.984383,Madagascar,27.97726411,38.53439683,11.99994454
5391,-18.824444,43.00684,Madagascar,28.04130004,36.52359785,9.684056827
5392,-18.824444,43.029298,Madagascar,27.97182649,36.59034796,9.707700237
5393,-18.845827,42.984383,Madagascar,27.92216507,38.67876504,12.04895575
5394,-18.845827,43.00684,Madagascar,27.9142286,36.55055162,9.69722188
5395,-18.845827,43.029298,Madagascar,27.77758505,36.54788552,9.692853817
5396,-18.867208,42.961925,Madagascar,27.80657313,38.69128624,12.05984279
5397,-18.867208,42.984383,Madagascar,27.80657313,38.69128624,12.05984279
5398,-18.867208,43.00684,Madagascar,27.70149517,36.60489617,9.70359683
5399,-18.867208,43.029298,Madagascar,27.6521874,36.55142574,9.695377924
5400,-18.888586,42.984383,Madagascar,27.80657313,38.69128624,12.05984279
5401,-19.890196,44.242024,Madagascar,34.67975042,62.06436318,42.49357822
5402,-19.932679,44.354313,Madagascar,27.44363409,57.16587282,37.60841164
5403,-19.932679,44.376771,Madagascar,26.87884784,57.09039824,37.0328339
5404,-20.038834,44.354313,Madagascar,24.02577225,56.03051881,34.63035432
5405,-20.038834,44.376771,Madagascar,23.24401181,55.87346745,34.21890866
5406,-20.060056,44.354313,Madagascar,23.42342366,55.95548642,34.2712258
5407,-20.060056,44.376771,Madagascar,23.02552893,55.70849328,33.89367403
5408,-20.060056,44.399229,Madagascar,22.79949619,55.523553,33.5180059
5409,-20.081276,44.376771,Madagascar,19.790499,51.50306762,30.06183163
5410,-20.123706,44.197108,Madagascar,31.75427805,60.37688953,39.23803099
5411,-20.123706,44.219566,Madagascar,31.27098606,60.47365316,39.68698036
5412,-20.123706,44.242024,Madagascar,28.42052772,58.59671797,37.71235191
5413,-20.42039,44.084819,Madagascar,32.30031166,59.79792409,42.87569159
5414,-20.441559,44.084819,Madagascar,31.24028381,59.26064368,44.63079606
5415,-20.462726,44.062361,Madagascar,33.42168295,62.01236901,48.06675432
5416,-20.462726,44.084819,Madagascar,31.25714665,59.65529125,45.60340788
5417,-20.48389,44.107277,Madagascar,29.56248128,58.1375516,44.01809275
5418,-20.61081,43.994987,Madagascar,32.60943816,60.73815784,51.10107271
5419,-20.61081,44.084819,Madagascar,32.01672315,59.6470373,50.32899107
5420,-20.631954,43.994987,Madagascar,32.60943816,60.73815784,51.10107271
5421,-20.631954,44.062361,Madagascar,32.01672315,59.6470373,50.32899107
5422,-20.631954,44.084819,Madagascar,32.01672315,59.6470373,50.32899107
5423,-20.653094,43.837782,Madagascar,34.74791151,64.0264314,52.47104531
5424,-20.653094,43.86024,Madagascar,35.09663345,64.36810611,53.20658134
5425,-20.653094,44.062361,Madagascar,32.45672354,59.52784142,50.78272686
5426,-20.674231,43.837782,Madagascar,35.13613695,64.39448125,53.80650673
5427,-20.674231,43.86024,Madagascar,34.94809749,64.14679375,53.85681196
5428,-20.695365,43.815324,Madagascar,34.82193499,64.14082008,53.96196702
5429,-20.695365,43.837782,Madagascar,34.59748032,63.91269649,53.71581601
5430,-20.695365,43.882698,Madagascar,34.70097973,63.56108238,54.52045075
5431,-20.695365,43.905156,Madagascar,35.11085454,63.49990499,54.76698745
5432,-20.716496,43.882698,Madagascar,34.75306653,63.4611992,55.02578943
5433,-20.716496,43.905156,Madagascar,35.21084745,63.27561922,55.69634408
5434,-16.152395,44.578892,Madagascar,47.7554643,61.65865246,30.04582586
5435,-16.174099,44.691182,Madagascar,44.14783391,59.71246219,27.73957872
5436,-16.260892,44.264482,Madagascar,39.79390341,59.3573751,36.53592251
5437,-16.260892,44.28694,Madagascar,39.79390341,59.3573751,36.53592251
5438,-16.282584,44.242024,Madagascar,41.10343585,60.2413986,36.38922017
5439,-16.282584,44.264482,Madagascar,39.79390341,59.3573751,36.53592251
5440,-16.282584,44.28694,Madagascar,39.79390341,59.3573751,36.53592251
5441,-16.304274,44.264482,Madagascar,39.48936404,59.11720684,37.97610951
5442,-16.304274,44.28694,Madagascar,39.48936404,59.11720684,37.97610951
5443,-16.325961,43.950071,Madagascar,44.04022505,43.01548373,14.54395628
5444,-16.325961,43.972529,Madagascar,44.25577764,44.39761797,15.38522915
5445,-16.325961,44.264482,Madagascar,39.715309,60.21950066,34.27945609
5446,-16.325961,44.28694,Madagascar,39.715309,60.21950066,34.27945609
5447,-16.325961,44.354313,Madagascar,35.47186496,57.13889455,33.73504218
5448,-16.629327,44.084819,Madagascar,47.51530086,52.91204997,17.41020213
5449,-16.650977,44.084819,Madagascar,47.51914299,53.35069676,17.60560457
5450,-16.867346,44.107277,Madagascar,46.58347801,56.26859555,19.92064097
5451,-16.867346,44.129735,Madagascar,46.86998603,57.67534372,20.95088684
5452,-16.888969,44.107277,Madagascar,46.58347801,56.26859555,19.92064097
5453,-16.888969,44.129735,Madagascar,46.86998603,57.67534372,20.95088684
5454,-17.256176,43.815324,Madagascar,42.79426389,52.33343208,19.17239023
5455,-17.256176,43.837782,Madagascar,41.9683598,51.48913073,18.65371778
5456,-15.761308,45.65687,Madagascar,43.45278776,56.34863954,16.22508682
5457,-15.783055,45.65687,Madagascar,43.45278776,56.34863954,16.22508682
5458,-15.783055,45.679328,Madagascar,43.19617364,55.82297661,15.9284687
5459,-15.783055,45.701786,Madagascar,43.21137988,55.59736255,15.73874681
5460,-15.8048,45.589497,Madagascar,45.75355747,58.84728593,18.52041245
5461,-15.8048,45.65687,Madagascar,43.78417992,56.76193791,16.88228068
5462,-15.93522,45.207713,Madagascar,51.22192625,63.2653691,21.49258568
5463,-15.93522,45.230171,Madagascar,51.27955491,63.44349514,21.76387432
5464,-15.93522,45.252629,Madagascar,50.84276068,63.114967300000004,21.9623896
5465,-15.93522,45.275087,Madagascar,50.38093921,62.8632084,21.92210297
5466,-15.956948,45.185255,Madagascar,51.57775483,63.36476338,21.63047895
5467,-15.956948,45.207713,Madagascar,51.62830991,63.50909771,22.02154169
5468,-15.956948,45.230171,Madagascar,51.65254204,63.5742902,22.42165199
5469,-15.956948,45.275087,Madagascar,50.60876705,62.98913196,22.47719997
5470,-15.956948,45.34246,Madagascar,50.6462816,63.42971602,24.41085431
5471,-15.956948,45.364918,Madagascar,50.81085705,63.65275715,25.07506604
5472,-15.956948,45.387376,Madagascar,50.81085705,63.65275715,25.07506604
5473,-15.978674,45.185255,Madagascar,51.86631232,63.57238275,22.37364914
5474,-15.978674,45.275087,Madagascar,50.53310345,63.07195993,23.10622389
5475,-15.978674,45.34246,Madagascar,50.63166885,63.53041803,24.99521739
5476,-15.978674,45.364918,Madagascar,50.81670335,63.84423299,25.73765032
5477,-15.978674,45.387376,Madagascar,50.81670335,63.84423299,25.73765032
5478,-15.978674,45.409834,Madagascar,47.44922125,61.22273988,24.07092476
5479,-15.978674,45.432292,Madagascar,45.96667958,59.83140993,23.30906553
5480,-16.000397,45.117881,Madagascar,51.83542854,63.32638725,22.34631957
5481,-16.000397,45.34246,Madagascar,46.08546529,59.70079708,22.41013873
5482,-16.087267,45.02805,Madagascar,50.61510309,63.48627545,24.5132721
5483,-16.087267,45.050508,Madagascar,50.89958719,63.46983175,24.18449152
5484,-16.108979,45.005592,Madagascar,49.79095867,63.41277983,24.8154875
5485,-16.108979,45.02805,Madagascar,50.204106,63.5173194,24.81822904
5486,-16.152395,44.736097,Madagascar,46.21664659,61.56896451,28.31260969
5487,-16.174099,44.736097,Madagascar,42.90016886,59.6671477,27.53868347
5488,-10.991465,40.491558,Mozambique,34.46740476,27.27931654,23.90357395
5489,-10.991465,40.514015,Mozambique,33.76286129,27.14771214,23.41217867
5490,-11.013654,40.581389,Mozambique,33.84979408,27.87645407,23.11958215
5491,-11.013654,40.603847,Mozambique,39.39006817,33.11565775,28.06461424
5492,-11.013654,40.626305,Mozambique,39.30367869,33.1007927,28.171302
5493,-11.03584,40.603847,Mozambique,39.39006817,33.11565775,28.06461424
5494,-11.03584,40.626305,Mozambique,39.30367869,33.1007927,28.171302
5495,-11.03584,40.648763,Mozambique,39.02853365,32.68418873,28.48676741
5496,-11.03584,40.671221,Mozambique,38.32669908,31.686644479999998,28.28532616
5497,-11.03584,40.693679,Mozambique,37.50124657,30.31779248,28.15772228
5498,-11.03584,40.716136,Mozambique,46.48019149,38.13313113,37.10088771
5499,-11.058025,40.626305,Mozambique,39.10450283,33.41544554,27.68085983
5500,-11.058025,40.648763,Mozambique,38.77024604,33.23531354,27.91954893
5501,-11.058025,40.716136,Mozambique,36.95766723,30.12402419,28.17186529
5502,-11.080208,40.648763,Mozambique,37.20831559,32.16899951,26.12434085
5503,-11.080208,40.671221,Mozambique,37.63252334,32.66776064,27.08746227
5504,-11.102389,40.536473,Mozambique,31.79324332,27.30146038,20.86617256
5505,-11.102389,40.626305,Mozambique,35.91973627,31.32303193,24.51783823
5506,-11.102389,40.648763,Mozambique,35.66803341,31.30010544,24.74392512
5507,-11.102389,40.671221,Mozambique,37.28283017,32.80909961,26.40656477
5508,-11.102389,40.716136,Mozambique,35.90298196,31.0829782,26.86412512
5509,-11.102389,40.738594,Mozambique,35.90298196,31.0829782,26.86412512
5510,-11.124569,40.514015,Mozambique,31.5881702,27.29382223,20.35096224
5511,-11.124569,40.536473,Mozambique,31.5881702,27.29382223,20.35096224
5512,-11.124569,40.603847,Mozambique,35.64993735,31.35285036,23.81392885
5513,-11.124569,40.626305,Mozambique,35.61636072,31.35778407,23.94801346
5514,-11.124569,40.648763,Mozambique,35.46423497,31.33817149,24.2818776
5515,-11.124569,40.671221,Mozambique,36.98935542,33.04683202,26.07779181
5516,-11.124569,40.693679,Mozambique,35.92385963,31.90841588,25.63948209
5517,-11.124569,40.716136,Mozambique,35.85688342,31.48696879,26.32050546
5518,-11.146747,40.491558,Mozambique,31.59612621,27.13558896,19.74675648
5519,-11.146747,40.514015,Mozambique,31.54237323,27.21225767,19.85976764
5520,-11.146747,40.536473,Mozambique,31.54237323,27.21225767,19.85976764
5521,-11.146747,40.603847,Mozambique,35.56416372,31.25560646,23.291514
5522,-11.146747,40.626305,Mozambique,35.44924859,31.27463449,23.42177892
5523,-11.146747,40.648763,Mozambique,35.39237351,31.34591217,23.75352862
5524,-11.146747,40.671221,Mozambique,37.00936375,33.08605643,25.52676527
5525,-11.146747,40.693679,Mozambique,35.96788344,32.13338898,25.32333914
5526,-11.146747,40.716136,Mozambique,35.81958124,31.86682816,25.78172831
5527,-11.168924,40.491558,Mozambique,34.44823831,29.72941551,21.47661612
5528,-11.168924,40.514015,Mozambique,33.54989147,28.89949147,20.85669876
5529,-11.168924,40.581389,Mozambique,34.2927577,29.90851035,21.70599749
5530,-11.168924,40.603847,Mozambique,36.03891785,31.67746258,23.30768448
5531,-11.168924,40.626305,Mozambique,35.93435199,31.70493559,23.36591722
5532,-11.168924,40.648763,Mozambique,35.87622668,31.81643853,23.62961426
5533,-11.168924,40.671221,Mozambique,37.4415365,33.44755103,25.39684164
5534,-11.168924,40.693679,Mozambique,36.98265259,33.30076516,25.8596726
5535,-11.168924,40.716136,Mozambique,36.8700726,33.23087558,26.44576697
5536,-11.191098,40.491558,Mozambique,38.18578952,32.93479484,23.87513323
5537,-11.191098,40.514015,Mozambique,38.98542137,33.75635584,24.55815601
5538,-11.191098,40.536473,Mozambique,38.98542137,33.75635584,24.55815601
5539,-11.191098,40.581389,Mozambique,37.61444959,32.893425,23.76259298
5540,-11.191098,40.603847,Mozambique,36.63296742,32.12711343,23.25704312
5541,-11.191098,40.626305,Mozambique,36.63761147,32.16023456,23.38482169
5542,-11.191098,40.648763,Mozambique,36.50710448,32.28236836,23.68716823
5543,-11.191098,40.671221,Mozambique,37.75336464,33.74496514,25.16526253
5544,-11.191098,40.693679,Mozambique,37.75827145,34.03098967,26.03587309
5545,-11.191098,40.716136,Mozambique,37.5666678,34.01779169,26.71055584
5546,-11.213271,40.4691,Mozambique,37.6555325,31.96306659,23.0154557
5547,-11.213271,40.491558,Mozambique,38.33527752,32.6413392,23.52756987
5548,-11.213271,40.514015,Mozambique,39.13700324,33.45334019,24.18730706
5549,-11.213271,40.536473,Mozambique,39.13700324,33.45334019,24.18730706
5550,-11.213271,40.603847,Mozambique,36.56877077,31.82425538,22.77606659
5551,-11.213271,40.626305,Mozambique,36.46790438,31.83268908,22.86693946
5552,-11.213271,40.648763,Mozambique,36.3330195,32.12073472,23.13279635
5553,-11.213271,40.671221,Mozambique,37.7139813,33.62817263,24.66344939
5554,-11.213271,40.693679,Mozambique,37.76332571,33.94118847,25.49571565
5555,-11.235442,40.424184,Mozambique,37.92062811,31.96254253,23.01408981
5556,-11.235442,40.446642,Mozambique,37.74669898,31.96280457,23.01477275
5557,-11.235442,40.4691,Mozambique,37.6555325,31.96306659,23.0154557
5558,-11.235442,40.491558,Mozambique,38.33527752,32.6413392,23.52756987
5559,-11.235442,40.648763,Mozambique,36.3330195,32.12073472,23.13279635
5560,-11.257612,40.424184,Mozambique,38.70483323,31.00948449,21.81355868
5561,-11.257612,40.446642,Mozambique,38.21969621,30.69301506,21.55636826
5562,-11.257612,40.491558,Mozambique,38.53652647,30.99410354,21.89141069
5563,-11.257612,40.514015,Mozambique,38.88579813,31.50902558,22.15487849
5564,-11.257612,40.603847,Mozambique,34.33277175,27.90585392,19.28417114
5565,-11.257612,40.626305,Mozambique,34.08569715,27.96451942,19.36305832
5566,-11.257612,40.648763,Mozambique,33.92222643,28.24912488,19.73364266
5567,-11.257612,40.671221,Mozambique,36.00605976,30.45629174,21.49355842
5568,-11.257612,40.693679,Mozambique,36.33023422,31.35079294,22.47748432
5569,-11.279779,40.424184,Mozambique,39.09995045,31.12426816,21.88097769
5570,-11.279779,40.446642,Mozambique,38.71029817,30.81661077,21.52527079
5571,-11.279779,40.4691,Mozambique,38.57559207,30.81060795,21.47609702
5572,-11.279779,40.491558,Mozambique,38.69528747,30.98436388,21.33776273
5573,-11.279779,40.514015,Mozambique,38.82007193,31.18393207,21.38189646
5574,-11.279779,40.536473,Mozambique,38.82007193,31.18393207,21.38189646
5575,-11.279779,40.558931,Mozambique,38.71782733,31.12522256,21.29174386
5576,-11.279779,40.603847,Mozambique,33.19190265,26.68037715,17.85289494
5577,-11.279779,40.626305,Mozambique,32.93396601,26.70839696,17.92519817
5578,-11.279779,40.648763,Mozambique,32.81458655,26.86462597,18.54824668
5579,-11.279779,40.671221,Mozambique,34.93175471,29.14498931,20.4357172
5580,-11.279779,40.693679,Mozambique,30.82662187,26.14821674,18.18219378
5581,-11.301945,40.401726,Mozambique,39.49834597,31.29773888,21.47665392
5582,-11.301945,40.424184,Mozambique,39.12815484,31.04636437,21.35025608
5583,-11.301945,40.446642,Mozambique,38.68478606,30.68460799,20.99116414
5584,-11.301945,40.4691,Mozambique,38.59732378,30.62593413,20.86845047
5585,-11.301945,40.491558,Mozambique,38.84827528,30.82770263,20.95559217
5586,-11.301945,40.514015,Mozambique,39.04425655,31.03076894,21.09360735
5587,-11.301945,40.536473,Mozambique,39.04425655,31.03076894,21.09360735
5588,-11.301945,40.558931,Mozambique,38.8132263,30.99947236,20.97072295
5589,-11.301945,40.581389,Mozambique,35.21227665,28.02671621,18.6381067
5590,-11.301945,40.603847,Mozambique,33.24198509,26.56624881,17.57342665
5591,-11.301945,40.626305,Mozambique,33.02935883,26.57190335,17.61873351
5592,-11.301945,40.648763,Mozambique,32.80793269,26.78944337,18.01178604
5593,-11.301945,40.671221,Mozambique,34.82334111,28.92170056,20.21326642
5594,-11.32411,40.379268,Mozambique,40.13482417,31.79496648,21.78126107
5595,-11.32411,40.401726,Mozambique,40.18312365,31.79240511,21.77369363
5596,-11.32411,40.424184,Mozambique,39.77393496,31.44958184,21.46631391
5597,-11.32411,40.446642,Mozambique,39.27693622,31.08266479,21.10754029
5598,-11.32411,40.4691,Mozambique,39.31388546,31.00060061,20.9746619
5599,-11.32411,40.491558,Mozambique,39.30512222,31.10018585,20.97765898
5600,-11.32411,40.514015,Mozambique,39.39226368,31.21007963,20.85812303
5601,-11.32411,40.536473,Mozambique,39.39226368,31.21007963,20.85812303
5602,-11.32411,40.558931,Mozambique,39.2303741,31.18034534,20.73490077
5603,-11.32411,40.581389,Mozambique,36.64446383,29.06715156,19.05306074
5604,-11.32411,40.603847,Mozambique,34.89038737,27.75693676,18.15263579
5605,-11.32411,40.626305,Mozambique,34.38102784,27.7834126,18.23079121
5606,-11.32411,40.648763,Mozambique,34.20960845,27.93112654,18.73390982
5607,-11.346272,40.379268,Mozambique,40.74728534,32.82292938,22.62791679
5608,-11.346272,40.401726,Mozambique,40.79890616,32.79348312,22.5760992
5609,-11.346272,40.491558,Mozambique,39.86197379,31.8958162,21.62981807
5610,-11.346272,40.514015,Mozambique,39.79728285,31.86161346,21.50361522
5611,-11.346272,40.536473,Mozambique,39.79728285,31.86161346,21.50361522
5612,-11.346272,40.558931,Mozambique,39.70442435,31.83657997,21.35127994
5613,-11.346272,40.626305,Mozambique,36.92050107,30.25363062,20.29236364
5614,-11.346272,40.648763,Mozambique,36.81941842,30.44279456,20.6845835
5615,-11.346272,40.671221,Mozambique,38.33941016,32.34283297,22.47006653
5616,-11.346272,40.693679,Mozambique,32.5836835,27.66130412,19.25877222
5617,-11.368433,40.401726,Mozambique,40.81482785,32.75422627,22.3887396
5618,-11.368433,40.424184,Mozambique,40.44742881,32.30509281,22.06702477
5619,-11.368433,40.446642,Mozambique,39.98017347,31.90572067,21.66757972
5620,-11.368433,40.491558,Mozambique,39.8785068,31.81542201,21.29102012
5621,-11.368433,40.514015,Mozambique,39.83055333,31.76546321,21.09606127
5622,-11.368433,40.536473,Mozambique,39.83055333,31.76546321,21.09606127
5623,-11.368433,40.558931,Mozambique,39.77417785,31.72691072,21.04924923
5624,-11.368433,40.626305,Mozambique,36.94131543,30.16478655,20.05226452
5625,-11.368433,40.648763,Mozambique,36.74226471,30.34238354,20.54614611
5626,-11.368433,40.671221,Mozambique,38.4419431,32.30572688,22.36676035
5627,-11.368433,40.693679,Mozambique,32.67716063,27.62632495,19.21103954
5628,-11.390592,40.424184,Mozambique,40.46171852,32.24392787,21.90188148
5629,-11.390592,40.446642,Mozambique,40.01825854,31.82579861,21.40214165
5630,-11.390592,40.4691,Mozambique,39.95191168,31.73732555,21.15506573
5631,-11.390592,40.491558,Mozambique,39.96866842,31.70817186,20.96532342
5632,-11.390592,40.514015,Mozambique,39.93961004,31.69917445,20.84226631
5633,-11.390592,40.558931,Mozambique,39.76653867,31.69732602,20.77001216
5634,-11.390592,40.581389,Mozambique,38.53968611,30.81975584,20.036912
5635,-11.390592,40.626305,Mozambique,36.9802166,30.14110828,19.93554648
5636,-11.390592,40.648763,Mozambique,36.81023091,30.33798273,20.53167289
5637,-11.390592,40.671221,Mozambique,38.46701112,32.30353234,22.3602084
5638,-11.412749,40.446642,Mozambique,39.70351284,31.45220815,20.88995102
5639,-11.412749,40.4691,Mozambique,39.81758347,31.38754265,20.61142618
5640,-11.412749,40.491558,Mozambique,40.07100235,31.73403655,20.69889793
5641,-11.412749,40.514015,Mozambique,40.42558981,32.10619416,20.94492292
5642,-11.412749,40.536473,Mozambique,40.42558981,32.10619416,20.94492292
5643,-11.412749,40.648763,Mozambique,34.58686142,28.27578686,18.94424716
5644,-11.412749,40.671221,Mozambique,36.42751359,30.47204714,20.91368825
5645,-11.434905,40.446642,Mozambique,39.4444954,31.21914955,20.71151028
5646,-11.434905,40.4691,Mozambique,39.55831008,31.15474544,20.43475003
5647,-11.434905,40.491558,Mozambique,40.1563751,31.81107549,20.7572932
5648,-11.434905,40.514015,Mozambique,40.95072538,32.58236504,21.30751019
5649,-11.434905,40.536473,Mozambique,40.95072538,32.58236504,21.30751019
5650,-11.434905,40.558931,Mozambique,40.8811561,32.58208755,21.27345997
5651,-11.457058,40.446642,Mozambique,39.42666376,31.15316639,20.42817038
5652,-11.457058,40.4691,Mozambique,39.52629752,31.09270047,20.18165746
5653,-11.457058,40.491558,Mozambique,40.13282166,31.75187155,20.60514663
5654,-11.457058,40.514015,Mozambique,40.9925968,32.55651211,21.12810201
5655,-11.457058,40.536473,Mozambique,40.9925968,32.55651211,21.12810201
5656,-11.457058,40.558931,Mozambique,40.89870816,32.55836022,21.13673927
5657,-11.457058,40.626305,Mozambique,33.70515387,27.063101,17.54322749
5658,-11.457058,40.648763,Mozambique,33.40738591,27.26877344,18.19099222
5659,-11.457058,40.671221,Mozambique,35.365301,29.370222,20.0726052
5660,-11.47921,40.446642,Mozambique,39.53384766,31.06389676,19.8991133
5661,-11.47921,40.4691,Mozambique,39.53384766,31.06389676,19.8991133
5662,-11.47921,40.491558,Mozambique,40.33376976,31.73982956,20.32625181
5663,-11.47921,40.514015,Mozambique,41.14430866,32.54620449,20.88458042
5664,-11.47921,40.536473,Mozambique,41.14430866,32.54620449,20.88458042
5665,-11.47921,40.626305,Mozambique,33.60381691,27.04623621,17.53896286
5666,-11.47921,40.648763,Mozambique,33.48242,27.27109123,18.19841661
5667,-11.47921,40.671221,Mozambique,35.4224731,29.37720184,20.1556706
5668,-11.50136,40.446642,Mozambique,39.4262799,30.90274801,19.57842224
5669,-11.50136,40.4691,Mozambique,39.4262799,30.90274801,19.57842224
5670,-11.50136,40.491558,Mozambique,39.07205622,30.60962144,19.36139504
5671,-11.50136,40.514015,Mozambique,38.66807462,30.32855114,19.15389206
5672,-11.50136,40.536473,Mozambique,38.66807462,30.32855114,19.15389206
5673,-11.50136,40.603847,Mozambique,35.49667539,28.29592728,18.14118459
5674,-11.50136,40.626305,Mozambique,35.24743931,28.38112099,18.60718925
5675,-11.50136,40.648763,Mozambique,35.01797822,28.64637136,19.2451555
5676,-11.50136,40.671221,Mozambique,37.1316671,30.94414804,21.37782566
5677,-11.523509,40.446642,Mozambique,39.26072197,30.74070213,19.34123734
5678,-11.523509,40.4691,Mozambique,39.26072197,30.74070213,19.34123734
5679,-11.523509,40.491558,Mozambique,38.18943842,29.80839005,18.67283568
5680,-11.523509,40.536473,Mozambique,37.1986395,29.08287566,18.14976952
5681,-11.523509,40.558931,Mozambique,36.90119536,29.1055272,18.33757869
5682,-11.523509,40.603847,Mozambique,38.09159007,30.55127429,19.90337991
5683,-11.523509,40.626305,Mozambique,37.76095551,30.6276458,20.38303315
5684,-11.523509,40.648763,Mozambique,37.57541318,30.93201134,21.10787266
5685,-11.545656,40.424184,Mozambique,39.22485503,30.69481759,19.21524798
5686,-11.545656,40.446642,Mozambique,39.32182824,30.711418,19.29618808
5687,-11.545656,40.4691,Mozambique,39.25556068,30.7397892,19.30621604
