ID,Country,Ecoregion,SST_Median
1913,Madagascar,Western and Northern Madagascar,26.59986934
1914,Madagascar,Western and Northern Madagascar,26.59260147
1915,Madagascar,Western and Northern Madagascar,26.58786251
1916,Madagascar,Western and Northern Madagascar,26.59505677
1917,Madagascar,Western and Northern Madagascar,26.58737075
1918,Madagascar,Western and Northern Madagascar,26.58287768
1919,Madagascar,Western and Northern Madagascar,26.58367893
1920,Madagascar,Western and Northern Madagascar,26.57914419
1921,Madagascar,Western and Northern Madagascar,26.57460944
1922,Madagascar,Western and Northern Madagascar,26.57998712
1923,Madagascar,Western and Northern Madagascar,26.575410689999998
1924,Madagascar,Western and Northern Madagascar,26.57083427
1925,Madagascar,Western and Northern Madagascar,26.575410689999998
1926,Madagascar,Western and Northern Madagascar,26.57083427
1927,Madagascar,Western and Northern Madagascar,26.57083427
1928,Madagascar,Western and Northern Madagascar,26.57225197
1929,Madagascar,Western and Northern Madagascar,26.56744323
1930,Madagascar,Western and Northern Madagascar,26.56744323
1931,Madagascar,Western and Northern Madagascar,26.56405218
1932,Madagascar,Western and Northern Madagascar,26.56405218
1933,Madagascar,Western and Northern Madagascar,26.56119826
1934,Madagascar,Western and Northern Madagascar,26.56119826
1935,Madagascar,Western and Northern Madagascar,26.55834434
1936,Madagascar,Western and Northern Madagascar,26.55834434
1937,Madagascar,Western and Northern Madagascar,26.5527593
1938,Madagascar,Western and Northern Madagascar,26.5527593
1939,Madagascar,Western and Northern Madagascar,26.54717426
1940,Madagascar,Western and Northern Madagascar,26.54717426
1941,Madagascar,Western and Northern Madagascar,26.54717426
1942,Madagascar,Western and Northern Madagascar,26.51665325
1943,Madagascar,Western and Northern Madagascar,26.51665325
1944,Madagascar,Western and Northern Madagascar,26.51665325
1945,Madagascar,Western and Northern Madagascar,26.51665325
1946,Madagascar,Western and Northern Madagascar,26.51665325
1947,Madagascar,Western and Northern Madagascar,26.50870148
1948,Madagascar,Western and Northern Madagascar,26.51109599
1949,Madagascar,Western and Northern Madagascar,26.50271964
1950,Madagascar,Western and Northern Madagascar,26.49434329
1951,Madagascar,Western and Northern Madagascar,26.4967378
1952,Madagascar,Western and Northern Madagascar,26.48793687
1953,Madagascar,Western and Northern Madagascar,26.4967378
1954,Madagascar,Western and Northern Madagascar,26.48793687
1955,Madagascar,Western and Northern Madagascar,26.48793687
1956,Madagascar,Western and Northern Madagascar,26.48083347
1957,Madagascar,Western and Northern Madagascar,26.47140924
1958,Madagascar,Western and Northern Madagascar,26.46314543
1959,Madagascar,Western and Northern Madagascar,26.4525608
1960,Madagascar,Western and Northern Madagascar,26.45524863
1961,Madagascar,Western and Northern Madagascar,26.44338017
1962,Madagascar,Western and Northern Madagascar,26.43216567
1963,Madagascar,Western and Northern Madagascar,26.40973667
1964,Madagascar,Western and Northern Madagascar,26.44735183
1965,Madagascar,Western and Northern Madagascar,26.43419955
1966,Madagascar,Western and Northern Madagascar,26.42196811
1967,Madagascar,Western and Northern Madagascar,26.40973667
1968,Madagascar,Western and Northern Madagascar,26.40973667
1969,Madagascar,Western and Northern Madagascar,26.44233774
1970,Madagascar,Western and Northern Madagascar,26.4285823
1971,Madagascar,Western and Northern Madagascar,26.4163414
1972,Madagascar,Western and Northern Madagascar,26.4041005
1973,Madagascar,Western and Northern Madagascar,26.39563161
1974,Madagascar,Western and Northern Madagascar,26.37869383
1975,Madagascar,Western and Northern Madagascar,26.42296505
1976,Madagascar,Western and Northern Madagascar,26.41071469
1977,Madagascar,Western and Northern Madagascar,26.39846433
1978,Madagascar,Western and Northern Madagascar,26.38857908
1979,Madagascar,Western and Northern Madagascar,26.37869383
1980,Madagascar,Western and Northern Madagascar,26.37289096
1981,Madagascar,Western and Northern Madagascar,26.42296505
1982,Madagascar,Western and Northern Madagascar,26.41071469
1983,Madagascar,Western and Northern Madagascar,26.39846433
1984,Madagascar,Western and Northern Madagascar,26.38857908
1985,Madagascar,Western and Northern Madagascar,26.37869383
1986,Madagascar,Western and Northern Madagascar,26.37289096
1987,Madagascar,Western and Northern Madagascar,26.3670881
1988,Madagascar,Western and Northern Madagascar,26.40618739
1989,Madagascar,Western and Northern Madagascar,26.39356499
1990,Madagascar,Western and Northern Madagascar,26.38433524
1991,Madagascar,Western and Northern Madagascar,26.37510549
1992,Madagascar,Western and Northern Madagascar,26.36966722
1993,Madagascar,Western and Northern Madagascar,26.36422894
1994,Madagascar,Western and Northern Madagascar,26.38866565
1995,Madagascar,Western and Northern Madagascar,26.3800914
1996,Madagascar,Western and Northern Madagascar,26.37151715
1997,Madagascar,Western and Northern Madagascar,26.36644347
1998,Madagascar,Western and Northern Madagascar,26.36136979
1999,Madagascar,Western and Northern Madagascar,26.37598486
2000,Madagascar,Western and Northern Madagascar,26.36731156
2001,Madagascar,Western and Northern Madagascar,26.36255476
2002,Madagascar,Western and Northern Madagascar,26.35779795
2003,Madagascar,Western and Northern Madagascar,26.36310598
2004,Madagascar,Western and Northern Madagascar,26.35866605
2005,Madagascar,Western and Northern Madagascar,26.35422612
2006,Madagascar,Western and Northern Madagascar,26.35866605
2007,Madagascar,Western and Northern Madagascar,26.35422612
2008,Madagascar,Western and Northern Madagascar,26.35380093
2009,Madagascar,Western and Northern Madagascar,26.34889274
2010,Madagascar,Western and Northern Madagascar,26.34355935
2011,Madagascar,Western and Northern Madagascar,26.33689604
2012,Madagascar,Western and Northern Madagascar,26.33023273
2013,Madagascar,Western and Northern Madagascar,26.31633033
2014,Madagascar,Western and Northern Madagascar,26.30242793
2015,Madagascar,Western and Northern Madagascar,26.30242793
2016,Madagascar,Western and Northern Madagascar,26.30242793
2017,Madagascar,Western and Northern Madagascar,26.28942744
2018,Madagascar,Western and Northern Madagascar,26.28942744
2019,Madagascar,Western and Northern Madagascar,26.27630483
2020,Madagascar,Western and Northern Madagascar,26.25005959
2021,Madagascar,Western and Northern Madagascar,26.27642696
2022,Madagascar,Western and Northern Madagascar,26.27642696
2023,Madagascar,Western and Northern Madagascar,26.26324328
2024,Madagascar,Western and Northern Madagascar,26.25005959
2025,Madagascar,Western and Northern Madagascar,26.26503463
2026,Madagascar,Western and Northern Madagascar,26.2525159
2027,Madagascar,Western and Northern Madagascar,26.23999718
2028,Madagascar,Western and Northern Madagascar,26.23081253
2029,Madagascar,Western and Northern Madagascar,26.22162788
2030,Madagascar,Western and Northern Madagascar,26.25364229
2031,Madagascar,Western and Northern Madagascar,26.24178853
2032,Madagascar,Western and Northern Madagascar,26.22993477
2033,Madagascar,Western and Northern Madagascar,26.22257328
2034,Madagascar,Western and Northern Madagascar,26.21521179
2035,Madagascar,Western and Northern Madagascar,26.21521179
2036,Madagascar,Western and Northern Madagascar,26.24178853
2037,Madagascar,Western and Northern Madagascar,26.22993477
2038,Madagascar,Western and Northern Madagascar,26.22257328
2039,Madagascar,Western and Northern Madagascar,26.21521179
2040,Madagascar,Western and Northern Madagascar,26.21521179
2041,Madagascar,Western and Northern Madagascar,26.21521179
2042,Madagascar,Western and Northern Madagascar,26.23001892
2043,Madagascar,Western and Northern Madagascar,26.21865598
2044,Madagascar,Western and Northern Madagascar,26.20539539
2045,Madagascar,Western and Northern Madagascar,26.20539539
2046,Madagascar,Western and Northern Madagascar,26.20539539
2047,Madagascar,Western and Northern Madagascar,26.21824932
2048,Madagascar,Western and Northern Madagascar,26.20737719
2049,Madagascar,Western and Northern Madagascar,26.195579
2050,Madagascar,Western and Northern Madagascar,26.195579
2051,Madagascar,Western and Northern Madagascar,26.195579
2052,Madagascar,Western and Northern Madagascar,26.19324126
2053,Madagascar,Western and Northern Madagascar,26.18696368
2054,Madagascar,Western and Northern Madagascar,26.1806861
2055,Madagascar,Western and Northern Madagascar,26.1806861
2056,Madagascar,Western and Northern Madagascar,26.1806861
2057,Madagascar,Western and Northern Madagascar,26.17244927
2058,Madagascar,Western and Northern Madagascar,26.1657932
2059,Madagascar,Western and Northern Madagascar,26.1657932
2060,Madagascar,Western and Northern Madagascar,26.16169109
2061,Madagascar,Western and Northern Madagascar,26.15577106
2062,Madagascar,Western and Northern Madagascar,26.14985102
2063,Madagascar,Western and Northern Madagascar,26.16725338
2064,Madagascar,Western and Northern Madagascar,26.15579602
2065,Madagascar,Western and Northern Madagascar,26.15381436
2066,Madagascar,Western and Northern Madagascar,26.14985102
2067,Madagascar,Western and Northern Madagascar,26.18808504
2068,Madagascar,Western and Northern Madagascar,26.1719963
2069,Madagascar,Western and Northern Madagascar,26.1719963
2070,Madagascar,Western and Northern Madagascar,26.16094862
2071,Madagascar,Western and Northern Madagascar,26.1839789
2072,Madagascar,Western and Northern Madagascar,26.16907473
2073,Madagascar,Western and Northern Madagascar,26.16907473
2074,Madagascar,Western and Northern Madagascar,26.16268347
2075,Madagascar,Western and Northern Madagascar,26.17987277
2076,Madagascar,Western and Northern Madagascar,26.16615316
2077,Madagascar,Western and Northern Madagascar,26.16615316
2078,Madagascar,Western and Northern Madagascar,26.16615316
2079,Madagascar,Western and Northern Madagascar,26.16615316
2080,Madagascar,Western and Northern Madagascar,26.16552625
2081,Madagascar,Western and Northern Madagascar,26.16552625
2082,Madagascar,Western and Northern Madagascar,26.16489934
2083,Madagascar,Western and Northern Madagascar,26.16489934
2084,Madagascar,Western and Northern Madagascar,26.16329361
2085,Madagascar,Western and Northern Madagascar,26.16329361
2086,Madagascar,Western and Northern Madagascar,26.16168787
2087,Madagascar,Western and Northern Madagascar,26.16168787
2088,Madagascar,Western and Northern Madagascar,26.16168787
2089,Madagascar,Western and Northern Madagascar,26.15526816
2090,Madagascar,Western and Northern Madagascar,26.15526816
2091,Madagascar,Western and Northern Madagascar,26.14884845
2092,Madagascar,Western and Northern Madagascar,26.14884845
2093,Madagascar,Western and Northern Madagascar,26.14182074
2094,Madagascar,Western and Northern Madagascar,26.13349976
2095,Madagascar,Western and Northern Madagascar,26.13479304
2096,Madagascar,Western and Northern Madagascar,26.12582541
2097,Madagascar,Western and Northern Madagascar,26.11685779
2098,Madagascar,Western and Northern Madagascar,26.12909768
2099,Madagascar,Western and Northern Madagascar,26.12075556
2100,Madagascar,Western and Northern Madagascar,26.11241343
2101,Madagascar,Western and Northern Madagascar,26.12340232
2102,Madagascar,Western and Northern Madagascar,26.1156857
2103,Madagascar,Western and Northern Madagascar,26.10796908
2104,Madagascar,Western and Northern Madagascar,26.1156857
2105,Madagascar,Western and Northern Madagascar,26.11263972
2106,Madagascar,Western and Northern Madagascar,26.10654775
2107,Madagascar,Western and Northern Madagascar,26.08813255
2108,Madagascar,Western and Northern Madagascar,26.07892495
2109,Madagascar,Western and Northern Madagascar,26.06994927
2110,Madagascar,Western and Northern Madagascar,26.07892495
2111,Madagascar,Western and Northern Madagascar,26.06994927
2112,Madagascar,Western and Northern Madagascar,26.06920398
2113,Madagascar,Western and Northern Madagascar,26.06010348
2114,Madagascar,Western and Northern Madagascar,26.05948301
2115,Madagascar,Western and Northern Madagascar,26.05025769
2116,Madagascar,Western and Northern Madagascar,26.04838199
2117,Madagascar,Western and Northern Madagascar,26.03919633
2118,Madagascar,Western and Northern Madagascar,26.03728096
2119,Madagascar,Western and Northern Madagascar,26.02813497
2120,Madagascar,Western and Northern Madagascar,26.0262351
2121,Madagascar,Western and Northern Madagascar,26.01705307
2122,Madagascar,Western and Northern Madagascar,26.01518924
2123,Madagascar,Western and Northern Madagascar,26.01518924
2124,Madagascar,Western and Northern Madagascar,26.00485988
2125,Madagascar,Western and Northern Madagascar,25.99453052
2126,Madagascar,Western and Northern Madagascar,25.98393481
2127,Madagascar,Western and Northern Madagascar,25.9733391
2128,Madagascar,Western and Northern Madagascar,25.9733391
2129,Madagascar,Western and Northern Madagascar,25.96168606
2130,Madagascar,Western and Northern Madagascar,25.95003302
2131,Madagascar,Western and Northern Madagascar,25.93836004
2132,Madagascar,Western and Northern Madagascar,25.92948703
2133,Madagascar,Western and Northern Madagascar,25.91711789
2134,Madagascar,Western and Northern Madagascar,25.91711789
2135,Madagascar,Western and Northern Madagascar,25.91149018
2136,Madagascar,Western and Northern Madagascar,25.90518481
2137,Madagascar,Western and Northern Madagascar,25.89873148
2138,Madagascar,Western and Northern Madagascar,25.88597278
2139,Madagascar,Western and Northern Madagascar,25.87869383
2140,Madagascar,Western and Northern Madagascar,25.86629812
2141,Madagascar,Western and Northern Madagascar,25.85890482
2142,Madagascar,Western and Northern Madagascar,25.84572636
2143,Madagascar,Western and Northern Madagascar,25.83755033
2144,Madagascar,Western and Northern Madagascar,25.83755033
2145,Madagascar,Western and Northern Madagascar,25.82606901
2146,Madagascar,Western and Northern Madagascar,25.81721506
2147,Madagascar,Western and Northern Madagascar,25.79950717
2148,Madagascar,Western and Northern Madagascar,25.79950717
2149,Madagascar,Western and Northern Madagascar,25.79950717
2150,Madagascar,Western and Northern Madagascar,25.79950717
2151,Madagascar,Western and Northern Madagascar,25.79950717
2152,Madagascar,Western and Northern Madagascar,25.79035191
2153,Madagascar,Western and Northern Madagascar,25.79035191
2154,Madagascar,Western and Northern Madagascar,25.79035191
2155,Madagascar,Western and Northern Madagascar,25.79035191
2156,Madagascar,Western and Northern Madagascar,25.79035191
2157,Madagascar,Western and Northern Madagascar,25.79035191
2158,Madagascar,Western and Northern Madagascar,25.69462232
2159,Madagascar,Western and Northern Madagascar,25.69462232
2160,Madagascar,Western and Northern Madagascar,25.69462232
2161,Madagascar,Western and Northern Madagascar,25.69462232
2162,Madagascar,Western and Northern Madagascar,25.69462232
2163,Madagascar,Western and Northern Madagascar,25.69462232
2164,Madagascar,Western and Northern Madagascar,25.69462232
2165,Madagascar,Western and Northern Madagascar,25.62389274
2166,Madagascar,Western and Northern Madagascar,25.62389274
2167,Madagascar,Western and Northern Madagascar,25.66095131
2168,Madagascar,Western and Northern Madagascar,25.62389274
2169,Madagascar,Western and Northern Madagascar,25.62389274
2170,Madagascar,Western and Northern Madagascar,25.6441158
2171,Madagascar,Western and Northern Madagascar,25.62389274
2172,Madagascar,Western and Northern Madagascar,25.6441158
2173,Madagascar,Western and Northern Madagascar,25.62389274
2174,Madagascar,Western and Northern Madagascar,25.61562651
2175,Madagascar,Western and Northern Madagascar,25.60736028
2176,Madagascar,Western and Northern Madagascar,25.59122846
2177,Madagascar,Western and Northern Madagascar,25.58420317
2178,Madagascar,Western and Northern Madagascar,25.57717789
2179,Madagascar,Western and Northern Madagascar,25.56430263
2180,Madagascar,Western and Northern Madagascar,25.56430263
2181,Madagascar,Western and Northern Madagascar,25.55652722
2182,Madagascar,Western and Northern Madagascar,25.54990679
2183,Madagascar,Western and Northern Madagascar,25.54262039
2184,Madagascar,Western and Northern Madagascar,25.53648897
2185,Madagascar,Western and Northern Madagascar,25.5265856
2186,Madagascar,Western and Northern Madagascar,25.51668224
2187,Madagascar,Western and Northern Madagascar,25.51021179
2188,Madagascar,Western and Northern Madagascar,25.50020293
2189,Madagascar,Western and Northern Madagascar,25.50020293
2190,Madagascar,Western and Northern Madagascar,25.49555524
2191,Madagascar,Western and Northern Madagascar,25.48372363
2192,Madagascar,Western and Northern Madagascar,25.49555524
2193,Madagascar,Western and Northern Madagascar,25.48372363
2194,Madagascar,Western and Northern Madagascar,25.46363062
2195,Madagascar,Western and Northern Madagascar,25.44190315
2196,Madagascar,Western and Northern Madagascar,25.44353761
2197,Madagascar,Western and Northern Madagascar,25.42099291
2198,Madagascar,Western and Northern Madagascar,25.39844822
2199,Madagascar,Western and Northern Madagascar,25.40514797
2200,Madagascar,Western and Northern Madagascar,25.38192744
2201,Madagascar,Western and Northern Madagascar,25.38192744
2202,Madagascar,Western and Northern Madagascar,25.41319939
2203,Madagascar,Western and Northern Madagascar,25.38930303
2204,Madagascar,Western and Northern Madagascar,25.36540667
2205,Madagascar,Western and Northern Madagascar,25.36540667
2206,Madagascar,Western and Northern Madagascar,25.33845748
2207,Madagascar,Western and Northern Madagascar,25.31150829
2208,Madagascar,Western and Northern Madagascar,25.36540667
2209,Madagascar,Western and Northern Madagascar,25.33845748
2210,Madagascar,Western and Northern Madagascar,25.31150829
2211,Madagascar,Western and Northern Madagascar,25.32858854
2212,Madagascar,Western and Northern Madagascar,25.30347681
2213,Madagascar,Western and Northern Madagascar,25.23794572
2214,Madagascar,Western and Northern Madagascar,25.25874175
2215,Madagascar,Western and Northern Madagascar,25.23794572
2216,Madagascar,Western and Northern Madagascar,25.27394508
2217,Madagascar,Western and Northern Madagascar,25.25226184
2218,Madagascar,Western and Northern Madagascar,25.2305786
2219,Madagascar,Western and Northern Madagascar,25.191467630000002
2220,Madagascar,Western and Northern Madagascar,25.17167036
2221,Madagascar,Western and Northern Madagascar,25.24578193
2222,Madagascar,Western and Northern Madagascar,25.22321147
2223,Madagascar,Western and Northern Madagascar,25.20277823
2224,Madagascar,Western and Northern Madagascar,25.18234498
2225,Madagascar,Western and Northern Madagascar,25.16184893
2226,Madagascar,Western and Northern Madagascar,25.21887059
2227,Madagascar,Western and Northern Madagascar,25.17602472
2228,Madagascar,Western and Northern Madagascar,25.1546489
2229,Madagascar,Western and Northern Madagascar,25.10465655
2230,Madagascar,Western and Northern Madagascar,25.08411983
2231,Madagascar,Western and Northern Madagascar,25.0612345
2232,Madagascar,Western and Northern Madagascar,25.18884442
2233,Madagascar,Western and Northern Madagascar,25.1656406
2234,Madagascar,Western and Northern Madagascar,25.16157674
2235,Madagascar,Western and Northern Madagascar,25.15912385
2236,Madagascar,Western and Northern Madagascar,25.15667096
2237,Madagascar,Western and Northern Madagascar,25.13019931
2238,Madagascar,Western and Northern Madagascar,25.12790788
2239,Madagascar,Western and Northern Madagascar,25.12561644
2240,Madagascar,Western and Northern Madagascar,25.09746094
2241,Madagascar,Western and Northern Madagascar,25.09746094
2242,Madagascar,Southeast Madagascar,24.2541311
2243,Madagascar,Southeast Madagascar,24.14112498
2244,Madagascar,Southeast Madagascar,24.2137647
2245,Madagascar,Southeast Madagascar,24.2541311
2246,Madagascar,Southeast Madagascar,24.21277963
2247,Madagascar,Southeast Madagascar,24.02010912
2248,Madagascar,Southeast Madagascar,24.02921565
2249,Madagascar,Southeast Madagascar,24.02921565
2250,Madagascar,Southeast Madagascar,24.0457171
2251,Madagascar,Southeast Madagascar,24.06221855
2252,Madagascar,Southeast Madagascar,24.0457171
2253,Madagascar,Southeast Madagascar,24.01206676
2254,Madagascar,Southeast Madagascar,24.00913392
2255,Madagascar,Southeast Madagascar,24.01863827
2256,Madagascar,Southeast Madagascar,24.0155633
2257,Madagascar,Southeast Madagascar,24.01248832
2258,Madagascar,Southeast Madagascar,24.07829441
2259,Madagascar,Southeast Madagascar,24.01863827
2260,Madagascar,Western and Northern Madagascar,24.52548961
2261,Madagascar,Western and Northern Madagascar,24.508902
2262,Madagascar,Western and Northern Madagascar,24.49051592
2263,Madagascar,Western and Northern Madagascar,24.49231438
2264,Madagascar,Western and Northern Madagascar,24.47302907
2265,Madagascar,Southeast Madagascar,25.76502308
2266,Madagascar,Southeast Madagascar,25.74004993
2267,Madagascar,Southeast Madagascar,25.75577951
2268,Madagascar,Southeast Madagascar,25.73572314
2269,Madagascar,Southeast Madagascar,25.75190087
2270,Madagascar,Southeast Madagascar,25.73139636
2271,Madagascar,Southeast Madagascar,25.73139636
2272,Madagascar,Southeast Madagascar,25.73139636
2273,Madagascar,Southeast Madagascar,25.73139636
2274,Madagascar,Southeast Madagascar,25.72750805
2275,Madagascar,Southeast Madagascar,25.53646159
2276,Madagascar,Southeast Madagascar,25.57912868
2277,Madagascar,Southeast Madagascar,25.53646159
2278,Madagascar,Southeast Madagascar,25.56097761
2279,Madagascar,Southeast Madagascar,25.53646159
2280,Madagascar,Southeast Madagascar,25.53646159
2281,Madagascar,Southeast Madagascar,25.52978821
2282,Madagascar,Southeast Madagascar,25.52978821
2283,Madagascar,Southeast Madagascar,25.52311483
2284,Madagascar,Southeast Madagascar,25.52311483
2285,Madagascar,Southeast Madagascar,24.46043324
2286,Madagascar,Southeast Madagascar,24.3209901
2287,Madagascar,Southeast Madagascar,24.30906346
2288,Madagascar,Western and Northern Madagascar,26.5352436
2289,Madagascar,Western and Northern Madagascar,26.53362699
2290,Madagascar,Western and Northern Madagascar,26.53362699
2291,Madagascar,Western and Northern Madagascar,26.53581656
2292,Madagascar,Western and Northern Madagascar,26.53425109
2293,Madagascar,Western and Northern Madagascar,26.53153004
2294,Madagascar,Western and Northern Madagascar,26.52880899
2295,Madagascar,Western and Northern Madagascar,26.52880899
2296,Madagascar,Western and Northern Madagascar,26.52607545
2297,Madagascar,Western and Northern Madagascar,26.52607545
2298,Madagascar,Western and Northern Madagascar,26.52334192
2299,Madagascar,Western and Northern Madagascar,26.52681511
2300,Madagascar,Western and Northern Madagascar,26.52334192
2301,Madagascar,Western and Northern Madagascar,26.52681511
2302,Madagascar,Western and Northern Madagascar,26.52466842
2303,Madagascar,Western and Northern Madagascar,26.52798961
2304,Madagascar,Western and Northern Madagascar,26.52569093
2305,Madagascar,Western and Northern Madagascar,26.52416452
2306,Madagascar,Western and Northern Madagascar,26.52263811
2307,Madagascar,Western and Northern Madagascar,26.52263811
2308,Madagascar,Western and Northern Madagascar,26.52678182
2309,Madagascar,Western and Northern Madagascar,26.52649219
2310,Madagascar,Western and Northern Madagascar,26.52649219
2311,Madagascar,Western and Northern Madagascar,26.52649219
2312,Madagascar,Western and Northern Madagascar,26.53110807
2313,Madagascar,Western and Northern Madagascar,26.52835159
2314,Madagascar,Western and Northern Madagascar,26.5325757
2315,Madagascar,Western and Northern Madagascar,26.52942744
2316,Madagascar,Western and Northern Madagascar,26.53597318
2317,Madagascar,Western and Northern Madagascar,26.52758778
2318,Madagascar,Western and Northern Madagascar,26.53363223
2319,Madagascar,Western and Northern Madagascar,26.53129127
2320,Madagascar,Western and Northern Madagascar,26.53009321
2321,Madagascar,Western and Northern Madagascar,26.53528064
2322,Madagascar,Western and Northern Madagascar,26.53372685
2323,Madagascar,Western and Northern Madagascar,26.53372685
2324,Madagascar,Western and Northern Madagascar,26.53372685
2325,Madagascar,Western and Northern Madagascar,26.53310275
2326,Madagascar,Western and Northern Madagascar,26.5391772
2327,Madagascar,Western and Northern Madagascar,26.53247866
2328,Madagascar,Western and Northern Madagascar,26.53803189
2329,Madagascar,Western and Northern Madagascar,26.53225117
2330,Madagascar,Western and Northern Madagascar,26.53732062
2331,Madagascar,Western and Northern Madagascar,26.532023680000002
2332,Madagascar,Western and Northern Madagascar,26.53660936
2333,Madagascar,Western and Northern Madagascar,26.53625765
2334,Madagascar,Western and Northern Madagascar,26.53216057
2335,Madagascar,Western and Northern Madagascar,26.53216057
2336,Madagascar,Western and Northern Madagascar,26.53590594
2337,Madagascar,Western and Northern Madagascar,26.53160533
2338,Madagascar,Western and Northern Madagascar,26.53160533
2339,Madagascar,Western and Northern Madagascar,26.53534184
2340,Madagascar,Western and Northern Madagascar,26.53105009
2341,Madagascar,Western and Northern Madagascar,26.53105009
2342,Madagascar,Western and Northern Madagascar,26.53477774
2343,Madagascar,Western and Northern Madagascar,26.53105009
2344,Madagascar,Western and Northern Madagascar,26.53105009
2345,Madagascar,Western and Northern Madagascar,26.52968836
2346,Madagascar,Western and Northern Madagascar,26.52968836
2347,Madagascar,Western and Northern Madagascar,26.42690167
2348,Madagascar,Western and Northern Madagascar,26.52832662
2349,Madagascar,Western and Northern Madagascar,26.42708508
2350,Madagascar,Western and Northern Madagascar,26.52410372
2351,Madagascar,Western and Northern Madagascar,26.52687349
2352,Madagascar,Western and Northern Madagascar,26.42726848
2353,Madagascar,Western and Northern Madagascar,26.51856418
2354,Madagascar,Western and Northern Madagascar,26.52199227
2355,Madagascar,Western and Northern Madagascar,26.52542036
2356,Madagascar,Western and Northern Madagascar,26.42762502
2357,Madagascar,Western and Northern Madagascar,26.51670438
2358,Madagascar,Western and Northern Madagascar,26.5205788
2359,Madagascar,Western and Northern Madagascar,26.51484458
2360,Madagascar,Western and Northern Madagascar,26.42798156
2361,Madagascar,Western and Northern Madagascar,26.42854244
2362,Madagascar,Western and Northern Madagascar,26.51484458
2363,Madagascar,Western and Northern Madagascar,26.42915244
2364,Madagascar,Western and Northern Madagascar,26.51088742
2365,Madagascar,Western and Northern Madagascar,26.50565872
2366,Madagascar,Western and Northern Madagascar,26.50890884
2367,Madagascar,Western and Northern Madagascar,26.43354485
2368,Madagascar,Western and Northern Madagascar,26.50514656
2369,Madagascar,Western and Northern Madagascar,26.50846835
2370,Madagascar,Western and Northern Madagascar,26.5046344
2371,Madagascar,Western and Northern Madagascar,26.43354485
2372,Madagascar,Western and Northern Madagascar,26.43354485
2373,Madagascar,Western and Northern Madagascar,26.50426437
2374,Madagascar,Western and Northern Madagascar,26.42172733
2375,Madagascar,Western and Northern Madagascar,26.42172733
2376,Madagascar,Western and Northern Madagascar,26.43544129
2377,Madagascar,Western and Northern Madagascar,26.44206958
2378,Madagascar,Western and Northern Madagascar,26.50389435
2379,Madagascar,Western and Northern Madagascar,26.42122121
2380,Madagascar,Western and Northern Madagascar,26.42122121
2381,Madagascar,Western and Northern Madagascar,26.43858914
2382,Madagascar,Western and Northern Madagascar,26.44206958
2383,Madagascar,Western and Northern Madagascar,26.49951522
2384,Madagascar,Western and Northern Madagascar,26.50275756
2385,Madagascar,Western and Northern Madagascar,26.42071509
2386,Madagascar,Western and Northern Madagascar,26.44206958
2387,Madagascar,Western and Northern Madagascar,26.44354848
2388,Madagascar,Western and Northern Madagascar,26.44502738
2389,Madagascar,Western and Northern Madagascar,26.49951522
2390,Madagascar,Western and Northern Madagascar,26.50218916
2391,Madagascar,Western and Northern Madagascar,26.5048631
2392,Madagascar,Western and Northern Madagascar,26.42071509
2393,Madagascar,Western and Northern Madagascar,26.44354848
2394,Madagascar,Western and Northern Madagascar,26.44502738
2395,Madagascar,Western and Northern Madagascar,26.49951522
2396,Madagascar,Western and Northern Madagascar,26.50218916
2397,Madagascar,Western and Northern Madagascar,26.5048631
2398,Madagascar,Western and Northern Madagascar,26.42009462
2399,Madagascar,Western and Northern Madagascar,26.42058041
2400,Madagascar,Western and Northern Madagascar,26.44603358
2401,Madagascar,Western and Northern Madagascar,26.49989894
2402,Madagascar,Western and Northern Madagascar,26.50279091
2403,Madagascar,Western and Northern Madagascar,26.50028265
2404,Madagascar,Western and Northern Madagascar,26.50339266
2405,Madagascar,Western and Northern Madagascar,26.4496956
2406,Madagascar,Western and Northern Madagascar,26.49940812
2407,Madagascar,Western and Northern Madagascar,26.50074207
2408,Madagascar,Western and Northern Madagascar,26.50417418
2409,Madagascar,Western and Northern Madagascar,26.45235143
2410,Madagascar,Western and Northern Madagascar,26.49674022
2411,Madagascar,Western and Northern Madagascar,26.49897085
2412,Madagascar,Western and Northern Madagascar,26.50120148
2413,French Southern Territories,Cargados Carajos/Tromelin Island,26.6553048
2414,French Southern Territories,Cargados Carajos/Tromelin Island,26.6551836
2415,Madagascar,Western and Northern Madagascar,26.45500846
2416,Madagascar,Western and Northern Madagascar,26.45500846
2417,Madagascar,Western and Northern Madagascar,26.45807484
2418,Madagascar,Western and Northern Madagascar,26.49677323
2419,Madagascar,Western and Northern Madagascar,26.49677323
2420,Madagascar,Western and Northern Madagascar,26.49939805
2421,Madagascar,Western and Northern Madagascar,26.50202287
2422,French Southern Territories,Cargados Carajos/Tromelin Island,26.65063416
2423,French Southern Territories,Cargados Carajos/Tromelin Island,26.65053108
2424,French Southern Territories,Cargados Carajos/Tromelin Island,26.65040526
2425,Madagascar,Western and Northern Madagascar,26.46093654
2426,Madagascar,Western and Northern Madagascar,26.4642076
2427,Madagascar,Western and Northern Madagascar,26.49680625
2428,Madagascar,Western and Northern Madagascar,26.49680625
2429,Madagascar,Western and Northern Madagascar,26.49680625
2430,French Southern Territories,Cargados Carajos/Tromelin Island,26.64587856
2431,Madagascar,Western and Northern Madagascar,26.4642076
