"","PU_ID","PU_Lat","PU_Lon","Country","Ecoregion","Management","Habitat","Exposure","Islands","Observer","Lon","Lat","Order","Depth","Year","Month","Day","Genera","Colonies","Number_colonies","Number_genera","Perc_bleach","Bleach_Ind","Suscept","Diversity","Perc_hard","SST_Mean","SST_Median","SST_Skewness","SST_Kurtosis","SSTRateofRise","SST_sd","SST_bimodality","cumDHW","GlobalStressModel","ClimateStressModel","PARmax","Calcite","PH","Dis_oxygen","Diff_attenuation","mean.npp","mean.waveNRJ","Sediment_Index","clusters","ChlorA_mean","ChlorA_median","ChlorA_max","ChlorA_min","ChlA_mean_old","Current_vel_mean","Carbonphyto_mean","PP_mean","Salinity_mean","Distance_to_shore_km","TT_pop_mins","TT_pop_hrs","TT_market_min","TT_market_hrs","Grav_NC","Grav_cities","Grav_tot","Grav_NP","andrello_cumulative_score","andrello_grv_NC","andrello_pop_cnt","andrello_reef_value","andrello_sediments","andrello_nutrients","byr_ovrl_climate_score","byr_hist_thrml_stress","byr_future_cond","byr_recent_thrml_cond","byr_connectivity","byr_cyclones","Retention","Outdegree","Indegree","Netflow","Coralcover","historical_sst_max","Distance_to_port","Acanthastrea","Acropora","Alveopora","Anomastrea","Astreopora","Blastomussa","Caulastrea","Coeloseris","Coscinaraea","Ctenactis","Cycloseris","Cyphastrea","Diploastrea","Echinophyllia","Echinopora","Euphyllia","Favia","Favites","Fungia","Galaxea.astreata","Galaxea.fascicularis","Gardineroseris","Goniastrea","Goniopora","Gyrosmilia","Halomitra","Heliopora","Herpolitha","Hydnophora","Isopora","Leptastrea","Leptoria","Leptoseris","Lobophyllia","Merulina","Millepora","Montastrea","Montipora","Mycedium","Oulastrea","Oulophyllia","Oxypora","Pachyseris","Pavona","Pectinia","Physogyra","Platygyra","Plerogyra","Plesiastrea","Pocillopora","Podabacia","Polyphyllia","Porites.branching","Porites.massive","Psammocora","Pseudosiderastrea","Sandalolitha","Scolymia","Seriatopora","Stylocoeniella","Stylophora","Symphyllia","Synarea","Trachyphyllia","Tubastrea","Tubipora","Turbinaria","Number_of_colonies","Number_of_genera"
"258",3621,-13.02529,48.531479,"Madagascar","Western and Northern Madagascar","Restricted","Slope","Exposed","Island","Arielle",48.53744,-13.02458,810,7.26666666666667,2017.66666666667,6.66666666666667,12.3333333333333,26.3333333333333,254.333333333333,254.333333333333,24.3333333333333,NA,NA,NA,NA,NA,27.87726526,28.365,-0.225702131,-1.174524811,0.021497717,1.348739085,0.575479888,24.7184039,0.731550008,0.549300015,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.405000001,1,0.427185711,0.420066118,0.473806491,0.377720314,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,35.61386356,1.33333333333333,86.6666666666667,1.33333333333333,0,2.33333333333333,0,0,0,1.33333333333333,0,0,1.66666666666667,0.333333333333333,1.66666666666667,5.33333333333333,0.333333333333333,13,10,1,0,10.3333333333333,1.33333333333333,7,1.33333333333333,0,0,0,0,7.66666666666667,9.66666666666667,3,9,0,0.333333333333333,0.333333333333333,4.33333333333333,3,1,0.333333333333333,0,1,0,0.333333333333333,0,0,0.333333333333333,15.6666666666667,0.666666666666667,0,0.333333333333333,0,0,2.66666666666667,43.3333333333333,1.33333333333333,0,0,0,1.66666666666667,0,0.333333333333333,1.33333333333333,0,0,0.333333333333333,0,0,254,24
"259",3621,-13.02529,48.531479,"Madagascar","Western and Northern Madagascar","Restricted","Slope","Exposed","Island","D'Agata",48.53744,-13.02458,839,9.5,2016,7.5,17,22.5,134,134,21,NA,NA,NA,NA,NA,27.87726526,28.365,-0.225702131,-1.174524811,0.021497717,1.348739085,0.575479888,24.7184039,0.731550008,0.549300015,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.405000001,1,0.427185711,0.420066118,0.473806491,0.377720314,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,35.61386356,0,56,0.5,0,0.5,0,0,0.5,0,0,0,2.5,0.5,0,2.5,0,7.5,6.5,0,0,6.5,0,3.5,1,0,0,0,0,4.5,4,2,2,0,0,0,0.5,3,3.5,0,0,2.5,0,0,0,0,0,5.5,0,0,2,0,0,0.5,10,1,0,0,0,3.5,0,0.5,0.5,0,0,0,0,0.5,134,21
"260",3621,-13.02529,48.531479,"Madagascar","Western and Northern Madagascar","Restricted","Slope","Exposed","Island","Julien",48.53744444,-13.02458333,765,7,2016,4,15,23,109,109,23,44.95,17.43119266,29.2949584,0.87,87.94,27.87726526,28.365,-0.225702131,-1.174524811,0.021497717,1.348739085,0.575479888,24.7184039,0.731550008,0.549300015,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.405000001,1,0.427185711,0.420066118,0.473806491,0.377720314,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,35.61386356,0,35,0,0,0,0,0,1,0,0,0,2,1,0,4,0,2,5,0,0,10,0,3,2,0,0,0,0,4,3,0,1,0,0,0,0,3,4,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,6,2,0,0,0,5,0,1,1,0,0,0,0,0,109,23
"261",3621,-13.02529,48.531479,"Madagascar","Western and Northern Madagascar","UnfishedLow","Flat","Sheltered","Island","Nyawira",48.53635,-13.02866,215,8,2015,5,8,30,333,333,30,0.600600601,0.1001001,16.06735307,0.843925006,59.375,27.87726526,28.365,-0.225702131,-1.174524811,0.021497717,1.348739085,0.575479888,24.7184039,0.731550008,0.549300015,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.405000001,1,0.427185711,0.420066118,0.473806491,0.377720314,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,35.61386356,119,0,0,0,5,0,0,0,2,0,0,6,1,2,9,0,16,17,0,0,12,0,14,2,0,0,0,1,9,0,4,5,0,2,2,0,3,7,0,0,0,0,0,0,0,1,22,1,0,16,0,0,6,13,0,0,0,0,31,1,0,2,0,0,0,0,2,333,30
"262",3621,-13.02529,48.531479,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Exposed","Island","Tim",48.53,-13.03,212.5,10.5,2009,11,9,31,240,240,31.5,0,0,14.91622323,0.9346902165,32.35,27.87726526,28.365,-0.225702131,-1.174524811,0.021497717,1.348739085,0.575479888,24.7184039,0.731550008,0.549300015,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.405000001,1,0.427185711,0.420066118,0.473806491,0.377720314,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,35.61386356,1,20,0,0,1.5,0,0,0,1.5,0,0,6,2.5,0,6,0,25,12,13,0.5,12.5,0,7,1.5,0,0,0,0.5,9,0,4,5.5,0,0.5,1,13.5,1.5,5,1.5,0,0,0,0.5,2,0,0,22,3,0,18,0,1,1,21.5,0,0,0,0,6.5,0,0,1,0.5,0,10.5,0,0.5,240,32
"263",3621,-13.02529,48.531479,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Sheltered","Island","Nyawira",48.53,-13.03,214,8,2015,5,7,25,415,415,25,0,0,19.335462,0.84420961,58.66666667,27.87726526,28.365,-0.225702131,-1.174524811,0.021497717,1.348739085,0.575479888,24.7184039,0.731550008,0.549300015,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.405000001,1,0.427185711,0.420066118,0.473806491,0.377720314,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,35.61386356,2,128,1,0,3,0,0,0,0,0,0,10,0,0,9,0,46,32,7,1,8,0,5,1,0,0,0,0,9,0,3,12,0,2,0,7,2,6,0,0,0,0,0,0,0,0,27,0,0,17,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,1,415,25
"264",3622,-13.02529,48.553937,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Exposed","Island","Arielle",48.54942,-13.03494,815.333333333333,9.36666666666667,2017.66666666667,6.66666666666667,12.3333333333333,25.3333333333333,182,182,23.6666666666667,NA,NA,NA,NA,NA,27.89029191,28.245,-0.225754745,-1.172783264,0.021805175,1.347996523,0.574944602,26.23298441,0.744550005,0.564600021,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.424999997,1,0.494724032,0.465784222,0.54107562,0.436818907,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,33.17329103,0.333333333333333,74,0.333333333333333,0,3,0,0,0,1,0.333333333333333,0,0.666666666666667,4,1,2,0,8,6.66666666666667,4,0,14.6666666666667,0.333333333333333,4.66666666666667,1.66666666666667,0,0,0,0,4.33333333333333,0.666666666666667,0.333333333333333,3,2,4,1,3.66666666666667,3.66666666666667,0.666666666666667,0,0,0.333333333333333,0,0,2.33333333333333,0,0.333333333333333,6,0.666666666666667,0,1,0,0.333333333333333,0.666666666666667,17.6666666666667,1,0,0,0,0.666666666666667,0,0,0,0,0,1,0,0,182,24
"265",3622,-13.02529,48.553937,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Exposed","Island","D'Agata",48.54942,-13.03494,845,6,2016,7.5,17.5,21.5,87.5,87.5,20,NA,NA,NA,NA,NA,27.89029191,28.245,-0.225754745,-1.172783264,0.021805175,1.347996523,0.574944602,26.23298441,0.744550005,0.564600021,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.424999997,1,0.494724032,0.465784222,0.54107562,0.436818907,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,33.17329103,3,22,0,0,0,0,2.5,1.5,0.5,0,0,0.5,2,0,2,0,6,4,0.5,1,7,0,3,1.5,0,0,0,0.5,3.5,0,0.5,0.5,0,1.5,0,1.5,0.5,2,0,0,0.5,0,0,1.5,0,0.5,6,0,0,4,0,0,0,3.5,1.5,0,0,0,2.5,0,0,0,0,0,0,0,0,88,20
"266",3622,-13.02529,48.553937,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Exposed","Island","Julien",48.54941667,-13.03494444,764,5,2016,4,15,23,126,126,23,69.84,29.70521542,29.59856662,0.85,83.33,27.89029191,28.245,-0.225754745,-1.172783264,0.021805175,1.347996523,0.574944602,26.23298441,0.744550005,0.564600021,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.396039158,0.424999997,1,0.494724032,0.465784222,0.54107562,0.436818907,0.575999975,0.183242,1.054604,0.00445,34.889389,0,59,0.983333333,265,4.416666667,1.176641214,1.601261336,23,0.000285067,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,33.17329103,1,44,0,0,0,0,5,3,1,0,0,0,3,0,0,0,8,5,0,0,7,0,3,3,0,0,0,1,2,0,0,0,0,2,0,3,0,2,0,0,0,0,0,1,0,1,11,0,0,8,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,126,23
"267",3623,-13.047309,48.553937,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Sheltered","Island","Nyawira",48.55029,-13.03635,211,7,2015,5,4,30,469,469,30,0,0,21.17381136,0.720127659,70.29411765,27.91609861,28.27,-0.229369391,-1.167078417,0.021970997,1.340846977,0.574053014,26.5005545,0.755549997,0.547200009,57.22000122,0.000629,8.201999664,4.619999886,0.114,1292.011963,0.375304818,0.439999998,1,0.460232303,0.442909129,0.498754472,0.411682463,0.575999975,0.183242,1.054604,0.00445,34.889389,0.4,89,1.483333333,271,4.516666667,1.126783645,1.590657597,28,0.000124881,0.468715779,1.15171243,55.81527972,12,0.017798122,0.004082459,0.01821,0.50803,-0.06189,0.25096,-0.60132,-0.01473,317.75,57.25,2.5,0.815634589,60,30.60194397,32.71011698,1,241,0,0,3,0,0,0,0,0,0,2,2,0,5,0,20,13,2,2,9,0,10,3,0,0,0,0,9,0,2,15,0,2,2,19,1,5,0,0,0,0,0,0,0,3,23,1,0,26,0,0,0,18,0,0,0,0,18,0,1,0,1,0,10,0,0,469,30
"268",3667,-13.421327,48.351816,"Madagascar","Western and Northern Madagascar","Restricted","Lagoon/Back reef","Sheltered","Island","Nyawira",48.36,-13.43,207.5,1.5,2007,3,20.5,25.25,327.75,327.75,26,1.18053784375,0.207880488,14.8507734075,0.8549498765,NA,28.11172451,28.31,-0.284531759,-1.061738146,0.027391034,1.259939166,0.557486168,24.12823282,0.886400014,0.665799975,57.56099892,0.001393,8.202499866,4.623000145,0.167999998,1250.028076,0.032198761,0.641499996,1,0.87546723,0.845813543,1.128276145,0.728254858,1.124000013,0.04896,1.128008,0.0057605,34.8097115,0,11,0.183333333,286,4.766666667,1.011635065,1.599548524,78,0.030323319,0.829857415,0.94955774,49141.04852,432,99.43349457,0.082529649,-0.05718,0.10794,-0.05462,-0.78394,-1.41493,0.01643,103.25,39.25,39,0.346598198,54,30.60194397,8.329517695,6.25,59,1.25,0,8,0,0,0,0,0,0,0.25,6,0.5,10.5,0,15.25,7.5,35.25,11.75,16.25,2.25,3.75,1.75,0,2.25,0,0.75,2.75,0,0.25,1.75,0,2,1,9,1.75,1.5,0,0,0,0.25,0,2.75,0,0.25,10.5,0.5,0,1.75,0,0,18.75,34.5,0.5,0,0,0,4.25,0,1,0.5,43.5,0,0,0,0.25,328,26
"269",3683,-13.487269,48.239527,"Madagascar","Western and Northern Madagascar","UnfishedHigh","Slope","Exposed","Island","Nyawira",48.24,-13.49,202.5,10,2007,3,20,20.5,327.25,327.25,21,2.26973467625,0.5393941105,15.96330186,0.8460844955,NA,28.04774561,28.17,-0.277762037,-1.076241597,0.025986721,1.268116199,0.55970957,20.52008669,0.822300017,0.600024998,57.32849884,0.000668,8.202499866,4.622499943,0.107500002,1351.801636,0.124907553,0.575000018,1,0.415710491,0.401021853,0.499496754,0.366830973,0.547000021,0.0487195,1.078919,0.004873,34.838764,0,9,0.15,306,5.1,0.887480415,1.445639699,134,0.01410502,0.563486222,0.833950944,201.6746826,23,151.2584534,0.070187733,-0.03756,0.29123,-0.05267,-0.49679,-1.41493,0.02218,103.25,39.25,39,0.346598198,57,30.60194397,10.24289648,12.5,79.5,0,0,1.75,0,0,0,0.5,0,0,0,1,0.25,4.5,0,8,11,13.25,12.25,12.25,0,2.5,4.25,0,0,0,0,6,0,0,5.25,0,1.25,0.5,7,0,1.25,0,0,0,1,0,4.5,0,0,13,0.25,0,4.75,0,0,43,38.25,0,0,0,0,11.75,0,0,0.25,25.75,0,0,0,0,327,21
"270",3683,-13.487269,48.239527,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Exposed","Island","Nyawira",48.24,-13.49,199.5,10,2007,3,17,21,260.5,260.5,22,0,0,16.31506635,0.8211525275,NA,28.04774561,28.17,-0.277762037,-1.076241597,0.025986721,1.268116199,0.55970957,20.52008669,0.822300017,0.600024998,57.32849884,0.000668,8.202499866,4.622499943,0.107500002,1351.801636,0.124907553,0.575000018,1,0.415710491,0.401021853,0.499496754,0.366830973,0.547000021,0.0487195,1.078919,0.004873,34.838764,0,9,0.15,306,5.1,0.887480415,1.445639699,134,0.01410502,0.563486222,0.833950944,201.6746826,23,151.2584534,0.070187733,-0.03756,0.29123,-0.05267,-0.49679,-1.41493,0.02218,103.25,39.25,39,0.346598198,57,30.60194397,10.24289648,0.5,69.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,2,0,4.5,5,41,31.5,19.5,0,0.5,3.5,0,0,0,0,4.5,0,0.5,1,0.5,3,0.5,18.5,0,0.5,0,0,0,0.5,0,1,0,0,10,3.5,0,0.5,0,0,21,8.5,0,0,0,0,7.5,0,0,0,0.5,0,0,0,0,260,22
"271",3961,-12.82703,48.598853,"Madagascar","Western and Northern Madagascar","Fished","Lagoon/Back reef","Sheltered","Island","Nyawira",48.5913,-12.8251,262,2.5,2011,11,5,17,218,218,17,1.834862385,0.262123198,18.64636725,0.755113206,19.72,27.72955146,28.11,-0.199825944,-1.210413446,0.019657534,1.394417483,0.580865624,28.83052633,0.739149988,0.552474998,57.13899994,0.001,8.201499939,4.628000021,0.115000002,1444.493896,0.463514537,0.435000002,1,0.531574132,0.501523316,0.629477021,0.454708723,0.638999999,0.270607,1.0948045,0.0054035,34.8884715,0,39,0.65,211,3.516666667,1.860151613,2.227079455,21,0.001998678,0.399685289,1.66121719,343.1711235,0,3.20421505,0.004011265,0.02858,0.45908,-0.06449,0.16161,-0.25112,0.08487,105,79,34.5,0.263875412,58,30.53193474,40.22644488,0,101,0,0,1,0,0,0,0,0,0,0,0,0,2,0,14,13,0,0,0,0,17,0,0,0,0,0,6,0,0,7,0,0,0,8,0,3,0,0,0,0,0,0,0,0,8,0,0,12,0,0,3,20,1,0,0,0,0,0,1,0,0,0,1,0,0,218,17
"272",3961,-12.82703,48.598853,"Madagascar","Western and Northern Madagascar","Restricted","Slope","Sheltered","Island","Nyawira",48.5916,-12.8252,260,5,2011,11,4,28,292,292,28,1.02739726,0.146771037,16.19243642,0.813989491,45.33,27.72955146,28.11,-0.199825944,-1.210413446,0.019657534,1.394417483,0.580865624,28.83052633,0.739149988,0.552474998,57.13899994,0.001,8.201499939,4.628000021,0.115000002,1444.493896,0.463514537,0.435000002,1,0.531574132,0.501523316,0.629477021,0.454708723,0.638999999,0.270607,1.0948045,0.0054035,34.8884715,0,39,0.65,211,3.516666667,1.860151613,2.227079455,21,0.001998678,0.399685289,1.66121719,343.1711235,0,3.20421505,0.004011265,0.02858,0.45908,-0.06449,0.16161,-0.25112,0.08487,105,79,34.5,0.263875412,58,30.53193474,40.22644488,2,111,0,0,2,0,0,0,4,0,0,5,3,0,1,0,11,9,1,0,9,1,14,0,0,0,0,0,11,0,2,4,0,0,1,0,9,4,0,0,11,0,0,3,0,0,8,0,0,4,0,0,1,50,0,0,0,0,6,0,2,0,0,0,0,0,3,292,28
"273",3961,-12.82703,48.598853,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Sheltered","Island","Arielle",48.59233,-12.82581,810.666666666667,5.33333333333333,2017.66666666667,6.66666666666667,13.3333333333333,27.6666666666667,273.666666666667,273.666666666667,25.6666666666667,NA,NA,NA,NA,NA,27.72955146,28.11,-0.199825944,-1.210413446,0.019657534,1.394417483,0.580865624,28.83052633,0.739149988,0.552474998,57.13899994,0.001,8.201499939,4.628000021,0.115000002,1444.493896,0.463514537,0.435000002,1,0.531574132,0.501523316,0.629477021,0.454708723,0.638999999,0.270607,1.0948045,0.0054035,34.8884715,0,39,0.65,211,3.516666667,1.860151613,2.227079455,21,0.001998678,0.399685289,1.66121719,343.1711235,0,3.20421505,0.004011265,0.02858,0.45908,-0.06449,0.16161,-0.25112,0.08487,105,79,34.5,0.263875412,58,30.53193474,40.22644488,1,58.3333333333333,0.333333333333333,0,4.33333333333333,0,0,1,1,0,0,7,1.66666666666667,1,2.33333333333333,0,15,16.3333333333333,0.333333333333333,0,14.6666666666667,1.66666666666667,15,2.33333333333333,0,0,0,0,9.66666666666667,24.6666666666667,1,4.33333333333333,0.333333333333333,0,2.33333333333333,1.33333333333333,6.33333333333333,8.66666666666667,1,0,1.33333333333333,0,0,1.66666666666667,0,0,12.3333333333333,1,0,1.33333333333333,0,0,1,41.3333333333333,1,0,0,0,4.66666666666667,0,4.33333333333333,0.333333333333333,0,0,0,0,0.333333333333333,274,26
"274",3961,-12.82703,48.598853,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Sheltered","Island","D'Agata",48.59233,-12.82581,841,4.5,2016,7.5,15,20.5,123.5,123.5,19,NA,NA,NA,NA,NA,27.72955146,28.11,-0.199825944,-1.210413446,0.019657534,1.394417483,0.580865624,28.83052633,0.739149988,0.552474998,57.13899994,0.001,8.201499939,4.628000021,0.115000002,1444.493896,0.463514537,0.435000002,1,0.531574132,0.501523316,0.629477021,0.454708723,0.638999999,0.270607,1.0948045,0.0054035,34.8884715,0,39,0.65,211,3.516666667,1.860151613,2.227079455,21,0.001998678,0.399685289,1.66121719,343.1711235,0,3.20421505,0.004011265,0.02858,0.45908,-0.06449,0.16161,-0.25112,0.08487,105,79,34.5,0.263875412,58,30.53193474,40.22644488,1,40,0,0,2.5,0,0,0,0,0,0,2.5,0.5,0.5,0.5,0,7,4,0,0,6.5,0,6,0,0,0,0,0,3,9,0.5,2.5,0.5,0,2,0,1.5,2.5,0,0,1,0,0,0.5,0,0,6,0.5,0,0.5,0,0,0,18,0,0,0,0,1.5,0,3,0,0,0,0,0,0,124,19
"275",3961,-12.82703,48.598853,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Sheltered","Island","Julien",48.59233333,-12.82580556,758,4,2016,4,13,21,95,95,21,92.63,39.39849624,28.20303401,0.87,81.47,27.72955146,28.11,-0.199825944,-1.210413446,0.019657534,1.394417483,0.580865624,28.83052633,0.739149988,0.552474998,57.13899994,0.001,8.201499939,4.628000021,0.115000002,1444.493896,0.463514537,0.435000002,1,0.531574132,0.501523316,0.629477021,0.454708723,0.638999999,0.270607,1.0948045,0.0054035,34.8884715,0,39,0.65,211,3.516666667,1.860151613,2.227079455,21,0.001998678,0.399685289,1.66121719,343.1711235,0,3.20421505,0.004011265,0.02858,0.45908,-0.06449,0.16161,-0.25112,0.08487,105,79,34.5,0.263875412,58,30.53193474,40.22644488,0,28,0,0,1,0,0,0,0,0,0,4,1,1,1,0,4,3,0,0,6,0,3,0,0,0,0,0,2,4,0,0,1,0,1,0,0,3,0,0,2,0,0,0,0,0,6,0,0,1,0,0,0,15,0,0,0,0,2,0,6,0,0,0,0,0,0,95,21
"276",3961,-12.82703,48.598853,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Sheltered","Island","Nyawira",48.5916,-12.8252,261,5.5,2015,5,6,26,395,395,26,0.506329114,0.084388186,20.05834136,0.786643166,71.94444444,27.72955146,28.11,-0.199825944,-1.210413446,0.019657534,1.394417483,0.580865624,28.83052633,0.739149988,0.552474998,57.13899994,0.001,8.201499939,4.628000021,0.115000002,1444.493896,0.463514537,0.435000002,1,0.531574132,0.501523316,0.629477021,0.454708723,0.638999999,0.270607,1.0948045,0.0054035,34.8884715,0,39,0.65,211,3.516666667,1.860151613,2.227079455,21,0.001998678,0.399685289,1.66121719,343.1711235,0,3.20421505,0.004011265,0.02858,0.45908,-0.06449,0.16161,-0.25112,0.08487,105,79,34.5,0.263875412,58,30.53193474,40.22644488,3,164,2,0,4,0,0,0,0,0,0,6,2,1,0,0,29,25,0,0,8,1,25,0,0,0,0,0,7,0,1,8,0,0,1,1,3,5,0,0,0,0,0,2,0,0,20,1,0,7,0,0,0,59,0,0,0,0,9,0,1,0,0,0,0,0,0,395,26
"277",3962,-12.849067,48.576395,"Madagascar","Western and Northern Madagascar","Restricted","Slope","Sheltered","Island","Nyawira",48.5726,-12.8445,258,3,2011,11,2,22,251,251,22,4.38247012,0.62606716,18.31594103,0.833002651,27,27.74480955,28.11,-0.202682232,-1.206040272,0.019263562,1.387441805,0.58009081,28.4070491,0.712549984,0.542500019,56.89249992,0.000676,8.201499939,4.625999928,0.089500003,1464.43335,0.075272545,0.400000006,1,0.422362727,0.408388227,0.506734675,0.369664435,0.46949999,0.244779,1.094243,0.0052705,34.889034,0,58,0.966666667,238,3.966666667,1.462282767,1.824896959,18,0.000892248,0.399685289,1.66121719,343.1711235,0,3.20421505,0.004011265,0.02858,0.45908,-0.06449,0.16161,-0.25112,0.08487,105,79,34.5,0.263875412,58,30.53193474,40.27689928,4,91,5,0,1,0,0,0,1,0,0,15,0,0,4,0,16,23,0,0,1,0,18,1,0,0,0,0,4,0,0,10,0,0,0,2,0,3,0,0,0,0,0,5,0,0,8,0,1,21,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,251,22
"278",3962,-12.849067,48.576395,"Madagascar","Western and Northern Madagascar","UnfishedLow","Slope","Exposed","Island","Arielle",48.57408,-12.84528,807,5.23333333333333,2017.66666666667,6.66666666666667,13.3333333333333,25.3333333333333,285.666666666667,285.666666666667,23,NA,NA,NA,NA,NA,27.74480955,28.11,-0.202682232,-1.206040272,0.019263562,1.387441805,0.58009081,28.4070491,0.712549984,0.542500019,56.89249992,0.000676,8.201499939,4.625999928,0.089500003,1464.43335,0.075272545,0.400000006,1,0.422362727,0.408388227,0.506734675,0.369664435,0.46949999,0.244779,1.094243,0.0052705,34.889034,0,58,0.966666667,238,3.966666667,1.462282767,1.824896959,18,0.000892248,0.399685289,1.66121719,343.1711235,0,3.20421505,0.004011265,0.02858,0.45908,-0.06449,0.16161,-0.25112,0.08487,105,79,34.5,0.263875412,58,30.53193474,40.27689928,2.33333333333333,103.666666666667,0.666666666666667,0,7.33333333333333,0,0,0,0.333333333333333,0,0,7,0,0.333333333333333,2.66666666666667,0,12,15.6666666666667,0,0,18.3333333333333,0.666666666666667,9,0,0,0,0,0,12.3333333333333,11,4.66666666666667,7.66666666666667,1.33333333333333,1.33333333333333,0.333333333333333,1,5,5,0.333333333333333,0,0,0,0.333333333333333,4.33333333333333,0,0.333333333333333,10.3333333333333,0,0.333333333333333,0.333333333333333,0,0,3,30.6666666666667,2.66666666666667,0,0,0.666666666666667,0,0,1.33333333333333,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0,286,23
